1654;214530153410;Kabel unutar slušnog pomagala;Unitron;Microton;Kabel unutar slušnog pomagala, Unitron;Kabel unutar slušnog pomagala, Unitron;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;122,63**;;S;SP;Metal, plastika. CE certifikat.;
1655;214530153411;Kabel unutar slušnog pomagala;Audio-Service;Slušni centar Pavloviæ;Kabel unutar slušnog pomagala, Audio-Service;Kabel unutar slušnog pomagala;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;122,63**;;S;SP;Metal, plastika. CE certifikat.;
1656;214530153412;Kabel unutar slušnog pomagala;Audifon;Salvus;Kabel unutar slušnog pomagala, Audifon;Contact holder;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;122,63**;;S;SP;Metal, plastika. CE certifikat.;
1657;214530153501;Zvukovod;Bernafon;Elton;Zvukovod, Bernafon;Zvukovod;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1658;214530153502;Zvukovod;Hansaton;Neuroth;Zvukovod, Hansaton;Zvukovod;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1659;214530153503;Zvukovod;Bontech;Bontech;Zvukovod, Bontech;Zvukovod za slušno pomagalo ser CX;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1660;214530153504;Zvukovod;GNReSound;Bontech;Zvukovod, GNReSound;Sound conductor for BTE,Sound conductor for ITE, 501D,ES 10P/30P/50P;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1661;214530153505;Zvukovod;Oticon A/S;Bontech;Zvukovod, Oticon;Sound conductor for BTE,Sound conductor for ITE;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1662;214530153506;Zvukovod;Siemens;Bontech;Zvukovod, Siemens;Sound conductor for BTE;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1663;214530153507;Zvukovod;Starkey;Bontech;Zvukovod, Starkey;Sound  tubeJ675 for DP/DP8  BTE;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1664;214530153508;Zvukovod;Phonak;Microton;Zvukovod, Phonak;Zvukovod, Phonak;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1665;214530153509;Zvukovod;Widex;Microton;Zvukovod, Widex;Zvukovod, Widex;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1666;214530153510;Zvukovod;Unitron;Microton;Zvukovod, Unitron;Zvukovod, Unitron;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1667;214530153511;Zvukovod;Audio-Service;Slušni centar Pavloviæ;Zvukovod, Audio-Service;Zvukovod;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1668;214530153512;Zvukovod;Audifon;Salvus;Zvukovod, Audifon;Receiver tube;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;113,93**;;S;SP;Metal, plastika. CE certifikat.;
1669;214530153601;Ušna kukica;Bernafon;Elton;Ušna kukica, Bernafon;Ušna kukica;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1670;214530153602;Ušna kukica;Hansaton;Neuroth;Ušna kukica, Hansaton;Ušna kukica;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1671;214530153603;Ušna kukica;GNReSound;Bontech;Ušna kukica, GNReSound;Ear hook for ES 70/ES 80,Ear hook for MA2T80/MA2T90;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1672;214530153604;Ušna kukica;Oticon A/S;Bontech;Ušna kukica, Oticon;Ear hook for Ergo ,Ear hook for SUMO XP,Ear hook for GO PRO BTE VC/GO PRO BTE P;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1673;214530153605;Ušna kukica;Siemens;Bontech;Ušna kukica, Siemens;Ear hook for AM 111;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1674;214530153606;Ušna kukica;Starkey;Bontech;Ušna kukica, Starkey;Ear hook K13  for DP7,Assy earhook 675 for DP8;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1675;214530153607;Ušna kukica;Phonak;Microton;Ušna kukica, Phonak;Ušna kukica, Phonak;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1676;214530153608;Ušna kukica;Widex;Microton;Ušna kukica, Widex;Ušna kukica, Widex;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1677;214530153609;Ušna kukica;Unitron;Microton;Ušna kukica, Unitron;Ušna kukica, Unitron;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1678;214530153610;Ušna kukica;Audio-Service;Slušni centar Pavloviæ;Ušna kukica, Audio-Service;Ušna kukica;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1679;214530153611;Ušna kukica;Audifon;Salvus;Ušna kukica, Audifon;Earhook;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;20,63**;;S;SP;Metal. CE certifikat.;
1680;214530153701;Ploèica pojaèala;Bernafon;Elton;Ploèica pojaèala, Bernafon;Ploèica pojaèala;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1681;214530153702;Ploèica pojaèala;Hansaton;Neuroth;Ploèica pojaèala, Hansaton;Ploèica pojaèala;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1682;214530153703;Ploèica pojaèala;Bontech;Bontech;Ploèica pojaèala, Bontech;Ploèica pojaèala za slušno pomagalo ser CX 200;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1683;214530153704;Ploèica pojaèala;GNReSound;Bontech;Ploèica pojaèala, GNReSound;Amplifier subassembly PCB for ES 70/ES 80,AMP COMPL  for MA2T80/MA2T90, 501D,ES 10P/30P/50P;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1684;214530153705;Ploèica pojaèala;Oticon A/S;Bontech;Ploèica pojaèala, Oticon;Amplifier subassembly for Ergo compact,Amplifier subassembly for GO PRO BTE VC,Amplifier subassembly for GO PRO BTE P,Amplifier subassembly for GO PRO CIC/ITC/ITE,Amplifier subassembly for SUMO XP;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1685;214530153706;Ploèica pojaèala;Siemens;Bontech;Ploèica pojaèala, Siemens;Amplifier  for AM 111;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1686;214530153707;Ploèica pojaèala;Starkey;Bontech;Ploèica pojaèala, Starkey;Amplifier subassembly for DP7,Amplifier subassembly for DP8;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1687;214530153708;Ploèica pojaèala;Phonak;Microton;Ploèica pojaèala, Phonak;Ploèica pojaèala, Phonak;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1688;214530153709;Ploèica pojaèala;Widex;Microton;Ploèica pojaèala, Widex;Ploèica pojaèala, Widex;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1689;214530153710;Ploèica pojaèala;Unitron;Microton;Ploèica pojaèala, Unitron;Ploèica pojaèala, Unitron;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1690;214530153711;Ploèica pojaèala;Audio-Service;Slušni centar Pavloviæ;Ploèica pojaèala, Audio-Service;Ploèica pojaèala;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1691;214530153712;Ploèica pojaèala;Audifon;Salvus;Ploèica pojaèala, Audifon;Ploèica pojaèala;1;4;5;NE;kom;1; 1 god.; 1 god.; 1 god.;781,63**;;S;SP;Metal, plastika. CE certifikat.;
1692;214530153801;Adapter za slušno pomagalo;Bernafon;Elton;Adapter za slušno pomagalo, Bernafon;Amplifier;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1693;214530153802;Adapter za slušno pomagalo;Hansaton;Neuroth;Adapter za slušno pomagalo, Hansaton;Audio adapter;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1694;214530153803;Adapter za slušno pomagalo;Oticon A/S;Bontech;Adapter za slušno pomagalo, Oticon;ADAPTOR FOR AMIGO reveivers and other ear-level receivers: FM-6,FM-7,FM-8 ,FM-CI;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1695;214530153804;Adapter za slušno pomagalo;Phonak;Microton;Adapter za slušno pomagalo, Phonak;Adapter za slušno pomagalo, Phonak;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1696;214530153805;Adapter za slušno pomagalo;Widex;Microton;Adapter za slušno pomagalo, Widex;Adapter za slušno pomagalo, Widex;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1697;214530153806;Adapter za slušno pomagalo;Unitron;Microton;Adapter za slušno pomagalo, Unitron;Adapter za slušno pomagalo, Unitron;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;
1698;214530153807;Adapter za slušno pomagalo;Audio-Service;Slušni centar Pavloviæ;Adapter za slušno pomagalo, Audio-Service;Mobile Connect;1;19;5;NE;kom;1;;5 god;5 god;2.632,67;;S;SP;CE certifikat.;;;Vanjski dijelovi za umjetnu pužnicu ;;;;;;;;;;;;;;;;;;;
1699;214527153901;Baterije za govorni procesor 264;Bernafon;Elton;Baterije za govorni procesor, Bernafon;Baterije za govorni procesor;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1700;214527153902;Baterije za govorni procesor 264;Rayovac;Media;Baterije za govorni procesor, Rayovac;675 XP Cochlear advanced;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1701;214527153903;Baterije za govorni procesor 264;Varta za Cochlear;Medical Intertrade;Baterije za govorni procesor, Varta za Cochlear;Power one implant plus;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1702;214527153904;Baterije za govorni procesor 264;Hansaton;Neuroth;Baterije za govorni procesor, Hansaton;675 implant;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1703;214527153905;Baterije za govorni procesor 264;Icell Tech;Bontech;Baterije za govorni procesor, Icell Tech;I'Cell Tech COHLEAR IMPLANTS 675;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1704;214527153906;Baterije za govorni procesor 264;Varta;Microton;Baterije za govorni procesor, Varta  ;P675 POWERONE IMPLANT PLUS;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1705;214527153907;Baterije za govorni procesor 264;Rayovac;Microton;Baterije za govorni procesor, Rayovac ;RAYOVAC COHLEAR;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1706;214527153908;Baterije za govorni procesor 264;Audio-Service;Slušni centar Pavloviæ;Baterije za govorni procesor, Audio-Service;Baterije za govorni procesor;1;4;10;NE;kom;do 108;3 mj.;3 mj.;3 mj.;15,39;;S;SP;Standard. ;
1707;214527154001;Kabel za govorni procesor;Med-el;Media;Kabel za govorni procesor, Med-el;01866;1;4;10;NE;kom;1;6 mj;1 g;1 g;stvarni trošak;;S;SP;Metal, plastika, dvožilni, trožilni. CE certifikat.;
1708;214527154002;Kabel za govorni procesor;Cochlear;Medical Intertrade;Kabel za govorni procesor, Cochlear;(Cable/coil; 3G-Easyfit, 6 cm, 8 cm, 10 cm, brown, beige, grey, black); (Nucleus Freedom Coil 6 cm, 8 cm, 11 cm, beige, brown, silver, black); (CP 800 series coil cable 6 cm, 8 cm, 11 cm, white, black, charcoal, brown, sand); (CP 800 series coil sand, black, brown, charcoal, white); (CP 800 series litewear cable 30 cm, black, brown, white, sand, charcoal);1;4;10;NE;kom;1;6 mj;1 g;1 g;stvarni trošak;;S;SP;Metal, plastika, dvožilni, trožilni. CE certifikat.;
1709;214527154101;Punjaè baterija sa dvije baterije za punjenje govornog procesora;Med-el;Media;Punjaè baterija sa dvije baterije za punjenje govornog procesora, Med-el;Remote batery pack i Da Capo sistem;1;4;10;NE;kom;1;5 g;5 g;5 g;3.614,18;;S;SP;CE certifikat.;
1710;214527154102;Punjaè baterija sa dvije baterije za punjenje govornog procesora;Cochlear;Medical Intertrade;Punjaè baterija sa dvije baterije za punjenje govornog procesora, Cochlear;(Freedom BTE rechargable system 2 batt) ; (CP 800 series rechargable battery system);1;4;10;NE;kom;1;5 g;5 g;5 g;3.614,18;;S;SP;CE certifikat.;
1711;214527154201;Govorni procesor;Med-el;Media;Govorni procesor, Med-el;Govorni procesor Opus 2;1;19;9;NE;kom;1;7 god;7 god;7 god;stvarni trošak;;S;SP;CE certifikat.;
1712;214527154202;Govorni procesor;Cochlear;Medical Intertrade;Govorni procesor, Cochlear;(CP 800 series processing unit, black, sand, brown, charchoal, white) ; (CR 110 remote assistant);1;19;9;NE;kom;1;7 god;7 god;7 god;stvarni trošak;;S;SP;CE certifikat.;
1713;214527154301;Magnet za govorni procesor;Med-el;Media;Magnet za govorni procesor, Med-el;Magnet za govorni procesor, 06104;1;19;9;NE;kom;1;3 god;3 god;3 god;270,66;;S;SP;CE certifikat.;
1714;214527154302;Magnet za govorni procesor;Cochlear;Medical Intertrade;Magnet za govorni procesor, Cochlear;(Nucleus Freedom SP magnet 1/2, 1, 2, 3, 4, 5 M beige, brown, white, black, grey) ; (CP 800 series coil 1/2, 1, 2, 3, 4, 5 M, white, sand, charcoal, brown, black);1;19;9;NE;kom;1;3 god;3 god;3 god;270,66;;S;SP;CE certifikat.;
1715;214527154401;Kuæište za baterije s kablom;Med-el;Media;Kuæište za baterije s kablom, Med-el;Kuæište za baterije s kablom;1;19;9;NE;kom;1; 5 god.;;;2.109,34;;S;SP;CE certifikat.;;;SURDOTEHNIÈKA POMAGALA;;;;;;;;;;;;;;;;;;;
1716;214815154501;Svjetlosni signalizator plaèa djeteta 252;Humantechnik;Elton;Svjetlosni signalizator plaèa djeteta, Humantechnik;Predajnik A 2028; Bljeskalica A-2124-0; Mikrofon A - 2970;1;19;5;NE;kom;1;;;10 god.;2.747,21;;S ;SP, LJ;Plastika, metal, komplet: predajnik, prijemnik, mikrofon. CE certifikat.;
1717;214815154502;Svjetlosni signalizator plaèa djeteta 252;Humantechnik;Slušni centar Pavloviæ;Svjetlosni signalizator plaèa djeteta, Humantechnik;Mini Lisa (Baby transmitter + Flash lamp);1;19;5;NE;kom;1;;;10 god.;2.747,21;;S ;SP, LJ;Plastika, metal, komplet: predajnik, prijemnik, mikrofon. CE certifikat.;
1718;214530154601;Svjetlosna budilica 264a;Humantechnik;Elton;Svjetlosna budilica, Humantechnik;Time flash A - 3128-0;1;19;5;NE;kom;1;;10 god.;10 god.;1.168,69;;S ;SP, LJ;Plastika, metal, svjetlosni isprekidani signal. CE certifikat. ;
1719;214530154602;Svjetlosna budilica 264a;Humantechnik;Neuroth;Svjetlosna budilica, Humantechnik;Time Flash   ;1;19;5;NE;kom;1;;10 god.;10 god.;1.168,69;;S ;SP, LJ;Plastika, metal, svjetlosni isprekidani signal. CE certifikat. ;
1720;214530154603;Svjetlosna budilica 264a;Humantechnik;Slušni centar Pavloviæ;Svjetlosna budilica, Humantechnik;Time Flash;1;19;5;NE;kom;1;;10 god.;10 god.;1.168,69;;S ;SP, LJ;Plastika, metal, svjetlosni isprekidani signal. CE certifikat. ;
1721;214530154701;Vibracijska budilica 264a;Humantechnik;Elton;Vibracijska budilica, Humantechnik;Vib. budilica A-3130-0; A-3135-0;1;19;5;NE;kom;1;;10 god.;10 god.;1.064,48;;S ;SP, LJ;Plastika, metal, kontinuirani vibracijski signal. CE certifikat. ;
1722;214530154702;Vibracijska budilica 264a;Humantechnik;Neuroth;Vibracijska budilica, Humantechnik;Shake-Awake;1;19;5;NE;kom;1;;10 god.;10 god.;1.064,48;;S ;SP, LJ;Plastika, metal, kontinuirani vibracijski signal. CE certifikat. ;
1723;214530154703;Vibracijska budilica 264a;Humantechnik;Slušni centar Pavloviæ;Vibracijska budilica, Humantechnik;Lisa Vibro Time;1;19;5;NE;kom;1;;10 god.;10 god.;1.064,48;;S ;SP, LJ;Plastika, metal, kontinuirani vibracijski signal. CE certifikat. ;
1724;214530154801;Telefaks ureðaj 264b;Panasonic;Elton;Telefaks ureðaj, Panasonic;Telefaks ureðaj;1;19;5;NE;kom;1;;;10 god.;1.828,75;;S ;SP, LJ;Ureðaj - plastika, metal, mrežno napajanje, laserski ispis štampaèa. CE certifikat.;
1725;214530154802;Telefaks ureðaj 264b;Panasonic;Neuroth;Telefaks ureðaj, Panasonic;KX-FL403 FX;1;19;5;NE;kom;1;;;10 god.;1.828,75;;S ;SP, LJ;Ureðaj - plastika, metal, mrežno napajanje, laserski ispis štampaèa. CE certifikat.;;16;POMAGALA ZA GOVOR;;;;;;;;;;;;;;;;;;;
1726;214215160100;Govorno pomagalo 265;;;;;1;19;5;NE;kom;1;;; 5 god.;4.982,70;IIa;S ;SP;Metal,plastika,digitalno,komplet: dva akumulatora,punjaè. CE certifikat.;
1727;063042160201;Govorna proteza 266;Atos;Inel medicinska tehnika;Govorna proteza, Atos;Provox II ; Provox Vega Voice Prostheses;1;19;5;NE;kom;4;;;1 god.;2.383,74;IIa;S;SP;Silikon. CE certifikat.;
1728;063042160202;Govorna proteza 266;Helix Medical, LCC/InHeaalth Technologies ;IGA;Govorna proteza, Helix Medical ;Blom-Singer                               Voice Prostheses;1;19;5;NE;kom;4;;;1 god.;2.383,74;IIa;S;SP;Silikon. CE certifikat.;
1729;091503160301;Laringealna tuba 267;Atos;Inel medicinska tehnika;Laringealna tuba, Atos;Provox LaryTube;1;19;5;NE;kom;2;;;1 god.;981,54;IIa;S;SP;Silikon. CE certifikat.;
1730;091503160302;Laringealna tuba 267;Helix Medical, LCC/InHeaalth Technologies ;IGA;Laringealna tuba, Helix Medical ;Laryngectomy Tube;1;19;5;NE;kom;2;;;1 god.;981,54;IIa;S;SP;Silikon. CE certifikat.;
1731;091503160401;Laringealna tuba s prstenom 267;Atos;Inel medicinska tehnika;Laringealna tuba s prstenom, Atos;Provox LaryTube with Ring;1;19;5;NE;kom;2;;;1 god.;1.215,24;IIa;S;SP;Silikon. CE certifikat.;
1732;091506160501;Kazeta za održavanje vlažnosti zraka 268;Atos;Inel medicinska tehnika;Kazeta za održavanje vlažnosti zraka, Atos;Provox HME System;1;19;5;NE;kom;200;6 mj;6 mj;6 mj;27,81;IIa;S;SP;Plastika,metal. CE certifikat.;
1733;091506160502;Kazeta za održavanje vlažnosti zraka 268;Helix Medical, LCC/InHeaalth Technologies ;IGA;Kazeta za održavanje vlažnosti zraka, Helix Medical ;Blom-Singer                               HME System;1;19;5;NE;kom;200;6 mj;6 mj;6 mj;27,81;IIa;S;SP;Plastika,metal. CE certifikat.;
1734;091506160601;Poèetni set za održavanje vlažnosti i topline zraka 269;Atos;Inel medicinska tehnika;Poèetni set za održavanje vlažnosti i topline zraka, Atos;Provox Starter Kit;1;19;5;NE;kom;1;3 god;3 god;3 god;2.227,94;IIa;S;SP;Plastika,metal. CE certifikat.;
1735;091506160602;Poèetni set za održavanje vlažnosti i topline zraka 269;Helix Medical, LCC/InHeaalth Technologies ;IGA;Poèetni set za održavanje vlažnosti i topline zraka,Helix Mdical ;HumidFilter System               Starter Kit;1;19;5;NE;kom;1;3 god;3 god;3 god;2.227,94;IIa;S;SP;Plastika,metal. CE certifikat.;
1736;091506160701;Samoljepljivi držaè kazete 268;Atos;Inel medicinska tehnika;Samoljepljivi držaè kazete, Atos;Provox Adhesives;1;19;5;NE;kom;130;6 mj;6 mj;6 mj;32,30;IIa;S;SP;Plastika. CE certifikat.;
1737;091506160702;Samoljepljivi držaè kazete 268;Helix Medical, LCC/InHeaalth Technologies ;IGA;Samoljepljivi držaè kazete, Helix MedicalL;TruSeal Adhesive Housing;1;19;5;NE;kom;130;6 mj;6 mj;6 mj;32,30;IIa;S;SP;Plastika. CE certifikat.;
1738;091506160801;Automatski govorni ventil ;Atos;Inel medicinska tehnika;Automatski govorni ventil, Atos;Hands Free Speech;1;19;5;NE;kom;1;;;1 god.;3.895,00;IIa;S;SP;Plastika. CE certifikat.;
1739;091506160802;Automatski govorni ventil ;Helix Medical, LCC/InHeaalth Technologies ;IGA;Automatski govorni ventil, Helix Medical ;Adjustable Tracheostoma Valve II (ATSV II) Starter Kit with HumidFilter Cap;1;19;5;NE;kom;1;;;1 god.;3.895,00;IIa;S;SP;Plastika. CE certifikat.;
1740;091506160901;Èetkice;Atos;Inel medicinska tehnika;Èetkice, Atos;Provox Brush;1;19;5;NE;kom;4;;;1 god.;36,34;IIa;S;SP;Plastika,metal. CE certifikat.;
1741;091506160902;Èetkice;Helix Medical, LCC/InHeaalth Technologies ;IGA;Èetkice, Helix Medical ;Blom-Singer                  Cleaning Brush;1;19;5;NE;kom;4;;;1 god.;36,34;IIa;S;SP;Plastika,metal. CE certifikat.;
1742;000000161001;Zatvaraè proteze;Atos;Inel medicinska tehnika;Zatvaraè proteze, Atos;Provox Plug;1;4, 19;5;NE;kom;1;;;1 god;100,00;IIb;S;SP;Silkon, CE certifikat;
1743;000000161101;Traheofix;Atos;Inel medicinska tehnika;Traheofix, Atos;Tracheofix;1;19;5;NE;kom;30;6 mj;6 mj;6 mj;6,40;IIb;S;SP;Plastika,guma, CE certifikat;;;Dijelovi za govorno pomagalo;;;;;;;;;;;;;;;;;;;
1744;091506161200;Mekana menbrana;;;;;1;4;5;NE;kom;1;;;5 god;165,16**;;S;SP;Plastika,metal. CE certifikat.;
1745;091506161300;Membrana vibratora ;;;;;1;4;5;NE;kom;1;;;5 god;74,29**;;S;SP;Plastika,metal. CE certifikat.;
1746;091506161400;Gornji dio ureðaja;;;;;1;4;5;NE;kom;1;;;5 god;41,14**;;S;SP;Plastika,metal,kompletni gornji dio ureðaja. CE certifikat.;
1747;091506161500;Potenciometar;;;;;1;4;5;NE;kom;1;;;5 god;185,21**;;S;SP;Plastika,metal. CE certifikat.;
1748;091506161600;Magnet;;;;;1;4;5;NE;kom;1;;;5 god;76,00**;;S;SP;Metal. CE certifikat.;
1749;091506161700;Taster;;;;;1;4;5;NE;kom;1;;;5 god;72,01**;;S;SP;Plastika,metal. CE certifikat.;
1750;091506161800;Zavojnica;;;;;1;4;5;NE;kom;1;;;5 god;228,00**;;S;SP;Metal. CE certifikat.;
1751;091506161900;Poklopac akumulatora;;;;;1;4;5;NE;kom;1;;;5 god;49,84**;;S;SP;Plastika,metal. CE certifikat.;
1752;091506162000;Pojaèalo;;;;;1;4;5;NE;kom;1;;;5 god;1.154,25**;;S;SP;Plastika,metal. CE certifikat.;
1753;091506162100;Regulator glasnoæe;;;;;1;4;5;NE;kom;do 2;;; 5 god.;35,34**;;S;SP;Plastika. CE certifikat.;
1754;091506162200;Akumulatorska baterija;;;;;1;4;5;NE;kom;1;;;2 god.;230,41**;;S;SP;Mangan, nikal. CE certifikat.;
1755;091506162300;Punjaè baterije;;;;;1;4;5;NE;kom;1;;;5 god;625,86**;;S;SP;Plastika, metal. CE certifikat.;;17;DRUGA POMAGALA;;;;;;;;;;;;;;;;;;;
1756;122103170101;Toaletna kolica s posudom270;Apex;Bauerfeind;Toaletna kolica s posudom, Apex;DB-05-01;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1757;122103170102;Toaletna kolica s posudom270;Dietz GmbH;Karl Dietz;Toaletna kolica s posudom, Dietz GmbH;TS-6, TS-1/ Dietz/Njem. Toaletna kolica s posudom;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1758;122103170103;Toaletna kolica s posudom270;Nova orthopedic;Karl Dietz;Toaletna kolica s posudom, Nova Orthopedic;8920BA, 8922 Nova Orthopedic/Taiwan Toaletna kolica s posudom;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1759;122103170104;Toaletna kolica s posudom270;THUASNE;Fokus Medical;Toaletna kolica s posudom, Thuasne;BLU MOBILE COMMODE;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1760;122103170105;Toaletna kolica s posudom270;Invacare;Orto Rea;Toaletna kolica s posudom, Invacare-Aquatec;H720T;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1761;122103170106;Toaletna kolica s posudom270;BISCHOFF&BISCHOFF;Salvus;Toaletna kolica s posudom; BISCHOFF&BISCHOFF;TS-1;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1762;122103170107;Toaletna kolica s posudom270;Drive Medical GmbH & Co. KG;Otto Bock Adria;Toaletna kolica s posudom; Drive Medical GmbH & Co. KG;Toaletna kolica s posudom, TRS;3, 29;3;5;NE;kom;1;;6 god;6 god;1.415,50;I;S;SP, LJ;Èelik, vodootporna ležišta,plastièna toaletna posuda. ;
1763;091209170201;Toaletni stolac s posudom 271;THUASNE;Fokus Medical;Toaletni stolac s posudom, Thuasne;COMMODE, CLASIC COMMODE;3, 29;3, 14;5;NE;kom;1;;7 god.;7 god.;570,00;I;S;SP, LJ;Metal, plastika. ;
1764;091209170202;Toaletni stolac s posudom 271;Apex;Bauerfeind;Toaletni stolac s posudom, Apex;DB-05-12;3, 29;3, 14;5;NE;kom;1;;7 god.;7 god.;570,00;I;S;SP, LJ;Metal, plastika. ;
1765;091209170203;Toaletni stolac s posudom 271;Nova orthopedic;Karl Dietz;Toaletni stolac s posudom, Nova orthopedic;TS-7 8400, 8450 Nova Orthopedic/Taiwan Toaletni stolac s posudom;3, 29;3, 14;5;NE;kom;1;;7 god.;7 god.;570,00;I;S;SP, LJ;Metal, plastika. ;
